location;quadrat;specimen;mussel.species;shell.length;shell.area;sex;valve;inf.lvl;inf.percent;mobility;higher group;epibiont;position;basibiont;abundance;cover;cover.percent;biomass;id pic;notes
Kasouga;3;37;Perna perna;72;1597,2;M;L;C;75-100;sessile;Cirripedia;Tetraclita serrata;infested;Perna perna;1;147,4;9,23;5;DSC1285;
Kasouga;3;37;Perna perna;72;1597,2;M;L;C;75-100;sessile;Ochrophyta;Ralfsia verrucosa;infested;Perna perna;1;242;15,15;50,193;DSC1285;
Kasouga;3;37;Perna perna;72;1597,2;M;L;C;75-100;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;497,2;31,13;101,907;DSC1285;
Kasouga;3;37;Perna perna;72;1597,2;M;L;C;75-100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;1;1;0,06;0;DSC1285;
Kasouga;3;37;Perna perna;72;1572,4;M;R;C;75-100;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;20;20;1,27;0;DSC1284;
Kasouga;3;37;Perna perna;72;1572,4;M;R;C;75-100;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;460,9;29,31;65,7;DSC1284;
Kasouga;3;37;Perna perna;72;1572,4;M;R;C;75-100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;5;3,9;0,25;0;DSC1284;
Kasouga;3;38;Perna perna;73;1542,9;F;L;C;50-75;sessile;Bryozoa;Electra verticillata;infested;Perna perna;1;25,289;1,64;12,3;DSC1287;
Kasouga;3;38;Perna perna;73;1542,9;F;L;C;50-75;sessile;Cirripedia;Chthamalus dentatus;non infested;Perna perna;1;3;0,19;;DSC1287;
Kasouga;3;38;Perna perna;73;1542,9;F;L;C;50-75;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;1;78;5,06;5,9;DSC1287;
Kasouga;3;38;Perna perna;73;1542,9;F;L;C;50-75;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;255,5;16,56;9,1;DSC1287;
Kasouga;3;38;Perna perna;73;1542,9;F;L;C;50-75;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;1;0,9;0,06;0;DSC1287;
Kasouga;3;38;Perna perna;73;1511,7;F;R;C;50-75;sessile;Bryozoa;Electra verticillata;infested;Perna perna;1;6,5;0,43;5,9;DSC1286;
Kasouga;3;38;Perna perna;73;1511,7;F;R;C;50-75;sessile;Cirripedia;Tetraclita serrata;II epibiosis;Tetraclita serrata;1;21,8;1,44;1,319;DSC1286;
Kasouga;3;38;Perna perna;73;1511,7;F;R;C;50-75;sessile;Cirripedia;Tetraclita serrata;infested;Perna perna;1;87,8;5,81;5,308;DSC1286;
Kasouga;3;38;Perna perna;73;1511,7;F;R;C;50-75;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;1;70,7;4,68;4,273;DSC1286;
Kasouga;3;38;Perna perna;73;1511,7;F;R;C;50-75;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;124,1;8,21;3;DSC1286;
Kasouga;3;39;Perna perna;55;1173,7;M;L;B;25-50;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;3;1,2;0,1;0;DSC1289;
Kasouga;3;39;Perna perna;55;1134,8;M;R;B;50-75;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC1288;
Kasouga;3;40;Perna perna;67;1419,8;M;L;B;50-75;sessile;Bivalvia;Perna perna;non infested;Perna perna;1;36,2;2,55;37,4;DSC1291;
Kasouga;3;40;Perna perna;67;1463,2;M;R;B;50-75;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;1,7;0,12;0;DSC1290;
Kasouga;3;41;Mytilus galloprovincialis;46;691,8;M;L;C;100;sessile;Bryozoa;Electra verticillata;infested;Perna perna;1;10,4;1,5;3,7;DSC1293;
Kasouga;3;41;Mytilus galloprovincialis;46;691,8;M;L;C;100;sessile;Ochrophyta;Ralfsia verrucosa;infested;Perna perna;1;196,9;28,46;14,6;DSC1293;
Kasouga;3;41;Mytilus galloprovincialis;46;691,8;M;L;C;100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;3;0,6;0,09;0;DSC1293;
Kasouga;3;41;Mytilus galloprovincialis;46;672;M;R;C;100;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;7;7;1,04;0;DSC1292;
Kasouga;3;41;Mytilus galloprovincialis;46;672;M;R;C;100;sessile;Ochrophyta;Ralfsia verrucosa;infested;Perna perna;1;41,6;6,19;12,2;DSC1292;
Kasouga;3;41;Mytilus galloprovincialis;46;672;M;R;C;100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;6;2,1;0,31;0;DSC1292;
Kasouga;3;42;Perna perna;85;2027,3;F;L;C;75-100;sessile;Cirripedia;Chthamalus dentatus;non infested;Perna perna;2;10,6;0,52;;DSC1295;
Kasouga;3;42;Perna perna;85;2027,3;F;L;C;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;4;4;0,2;0;DSC1295;
Kasouga;3;42;Perna perna;85;2027,3;F;L;C;75-100;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;1;107,2;5,29;14,8;DSC1295;
Kasouga;3;42;Perna perna;85;2027,3;F;L;C;75-100;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;307,1;15,15;95,9;DSC1295;
Kasouga;3;42;Perna perna;85;1971,4;F;R;C;50-75;sessile;Cirripedia;Chthamalus dentatus;non infested;Perna perna;11;25,1;1,27;;DSC1294;
Kasouga;3;42;Perna perna;85;1971,4;F;R;C;50-75;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;7;7;0,36;0;DSC1294;
Kasouga;3;42;Perna perna;85;1971,4;F;R;C;50-75;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;7;7;0,36;0;DSC1294;
Kasouga;3;43;Perna perna;66;1359,2;M;L;B;50-75;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC1297;
Kasouga;3;43;Perna perna;66;1399,2;M;R;C;75-100;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC1296;
Kasouga;3;44;Perna perna;72;1468,9;F;L;D;75-100;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC1299;
Kasouga;3;44;Perna perna;72;1479;F;R;D;75-100;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;4;1;0,07;0;DSC1298;
Kasouga;3;45;Perna perna;63;1236,7;M;L;B;50-75;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;408,3;33,02;48,3;DSC1301;
Kasouga;3;45;Perna perna;63;1229,6;M;R;B;25-50;sessile;Ochrophyta;Ralfsia verrucosa;infested;Perna perna;1;13;1,06;0,855;DSC1300;
Kasouga;3;45;Perna perna;63;1229,6;M;R;B;25-50;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;101,2;8,23;6,645;DSC1300;
Kasouga;3;46;Perna perna;54;1011,2;N;L;C;75-100;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC1303;
Kasouga;3;46;Perna perna;54;1017,4;N;R;C;75-100;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC1302;
Kasouga;3;47;Perna perna;56;1050,9;M;L;C;75-100;sessile;Cirripedia;Tetraclita serrata;infested;Perna perna;1;65,8;6,26;2,2;DSC1305;
Kasouga;3;47;Perna perna;56;1044,9;M;R;C;75-100;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC1304;
Kasouga;3;48;Mytilus galloprovincialis;56;1015,8;F;L;D;75-100;sessile;Bryozoa;Electra verticillata;infested;Perna perna;1;27,294;2,69;7,804;DSC1307;
Kasouga;3;48;Mytilus galloprovincialis;56;1015,8;F;L;D;75-100;sessile;Cirripedia;Chthamalus dentatus;infested;Perna perna;1;1,4;0,14;;DSC1307;
Kasouga;3;48;Mytilus galloprovincialis;56;1015,8;F;L;D;75-100;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;158,2;15,57;6;DSC1307;
Kasouga;3;48;Mytilus galloprovincialis;56;1015,8;F;L;D;75-100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;1;0,6;0,06;0;DSC1307;
Kasouga;3;48;Mytilus galloprovincialis;56;1009,4;F;R;C;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;2;2;0,2;0;DSC1306;
Kasouga;3;48;Mytilus galloprovincialis;56;1009,4;F;R;C;75-100;sessile;Ochrophyta;Ralfsia verrucosa;infested;Perna perna;1;162,5;16,1;14,6;DSC1306;
Kasouga;3;49;Perna perna;41;688,4;M;L;C;75-100;sessile;Cirripedia;Chthamalus dentatus;infested;Perna perna;1;0,6;0,09;;DSC1309;
Kasouga;3;49;Perna perna;41;688,4;M;L;C;75-100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;1;1,2;0,17;0;DSC1309;
Kasouga;3;49;Perna perna;41;696,1;M;R;C;75-100;sessile;Bryozoa;Electra verticillata;infested;Perna perna;1;51,5;7,4;19,8;DSC1308;
Kasouga;3;49;Perna perna;41;696,1;M;R;C;75-100;sessile;Cirripedia;Chthamalus dentatus;infested;Perna perna;1;7,5;1,08;;DSC1308;
Kasouga;3;49;Perna perna;41;696,1;M;R;C;75-100;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;2;0,8;0,11;0;DSC1308;
Kasouga;3;49;Perna perna;41;696,1;M;R;C;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;2;1,2;0,17;0;DSC1308;
Kasouga;3;49;Perna perna;41;696,1;M;R;C;75-100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;2;2,8;0,4;0;DSC1308;
Kasouga;3;50;Perna perna;56;966,3;F;L;D;50-75;sessile;Chlorophyta;Chlorophyta;II epibiosis;Tetraclita serrata;1;4,2;0,43;;DSC1311;
Kasouga;3;50;Perna perna;56;966,3;F;L;D;50-75;sessile;Cirripedia;Chthamalus dentatus;infested;Perna perna;2;0,6;0,06;;DSC1311;
Kasouga;3;50;Perna perna;56;966,3;F;L;D;50-75;sessile;Cirripedia;Chthamalus dentatus;non infested;Perna perna;3;1,3;0,13;;DSC1311;
Kasouga;3;50;Perna perna;56;966,3;F;L;D;50-75;sessile;Cirripedia;Juvenile barnacle;II epibiosis;Tetraclita serrata;3;3,6;0,37;0;DSC1311;
Kasouga;3;50;Perna perna;56;966,3;F;L;D;50-75;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;4;487,6;50,46;98,5;DSC1311;
Kasouga;3;50;Perna perna;56;966,3;F;L;D;50-75;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;61,6;6,37;15,3;DSC1311;
Kasouga;3;50;Perna perna;56;965,8;F;R;C;50-75;sessile;Cirripedia;Chthamalus dentatus;non infested;Perna perna;3;9;0,93;;DSC1310;
Kasouga;3;50;Perna perna;56;965,8;F;R;C;50-75;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;430,8;44,61;49,7;DSC1310;
Kasouga;3;51;Perna perna;69;1520,4;F;L;B;25-50;sessile;Chlorophyta;Ulva spp.;II epibiosis;Tetraclita serrata;1;15,8;1,04;5,9;DSC1313;
Kasouga;3;51;Perna perna;69;1520,4;F;L;B;25-50;sessile;Cirripedia;Chthamalus dentatus;II epibiosis;Tetraclita serrata;2;4,9;0,32;;DSC1313;
Kasouga;3;51;Perna perna;69;1520,4;F;L;B;25-50;sessile;Cirripedia;Tetraclita serrata;II epibiosis;Tetraclita serrata;3;163,5;10,75;37,456;DSC1313;
Kasouga;3;51;Perna perna;69;1520,4;F;L;B;25-50;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;9;950,8;62,54;217,344;DSC1313;
Kasouga;3;51;Perna perna;69;1520,4;F;L;B;25-50;sessile;Rhodophyta;Gelidium pristoides;II epibiosis;Tetraclita serrata;1;247,9;16,3;279,4;DSC1313;
Kasouga;3;51;Perna perna;69;1558,2;F;R;D;75-100;sessile;Cirripedia;Chthamalus dentatus;II epibiosis;Tetraclita serrata;3;10,8;0,69;;DSC1312;
Kasouga;3;51;Perna perna;69;1558,2;F;R;D;75-100;sessile;Cirripedia;Juvenile barnacle;II epibiosis;Tetraclita serrata;4;5,5;0,35;0;DSC1312;
Kasouga;3;51;Perna perna;69;1558,2;F;R;D;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;2;3,7;0,24;0;DSC1312;
Kasouga;3;51;Perna perna;69;1558,2;F;R;D;75-100;sessile;Cirripedia;Tetraclita serrata;infested;Perna perna;1;79,5;5,1;9,4;DSC1312;
Kasouga;3;51;Perna perna;69;1558,2;F;R;D;75-100;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;2;308,7;19,81;28,2;DSC1312;
Kasouga;4;1;Perna perna;62;1278,3;M;L;B;25-50;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;2;336,9;26,36;37,1;DSC0775;
Kasouga;4;1;Perna perna;62;1278,3;M;L;B;25-50;sessile;Sedentaria;Spirobranchus kraussii;infested;Perna perna;1;12,3;0,96;4,422;DSC0775;
Kasouga;4;1;Perna perna;62;1278,3;M;L;B;25-50;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;18;13,3;1,04;0;DSC0775;
Kasouga;4;1;Perna perna;62;1240,3;M;R;B;50-75;mobile;Amphipoda;Paramoera capensis;non infested;Perna perna;1;0;0;0,9;DSC0774;
Kasouga;4;1;Perna perna;62;1240,3;M;R;B;50-75;sessile;Bryozoa;Electra verticillata;infested;Perna perna;2;34,3;2,77;32,24;DSC0774;around SPIKRA
Kasouga;4;1;Perna perna;62;1240,3;M;R;B;50-75;sessile;Cirripedia;Chthamalus dentatus;II epibiosis;Tetraclita serrata;1;3;0,24;;DSC0774;
Kasouga;4;1;Perna perna;62;1240,3;M;R;B;50-75;sessile;Cirripedia;Tetraclita serrata;II epibiosis;Tetraclita serrata;1;21,6;1,74;0,8;DSC0774;
Kasouga;4;1;Perna perna;62;1240,3;M;R;B;50-75;sessile;Cirripedia;Tetraclita serrata;infested;Perna perna;1;237,6;19,16;28,5;DSC0774;
Kasouga;4;1;Perna perna;62;1240,3;M;R;B;50-75;sessile;Sedentaria;Spirobranchus kraussii;infested;Perna perna;3;62,4;5,03;2;DSC0774;
Kasouga;4;1;Perna perna;62;1240,3;M;R;B;50-75;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;3;0,6;0,05;0;DSC0774;
Kasouga;4;2;Perna perna;67;1400,1;M;L;D;50-75;sessile;Bryozoa;Bryozoa;infested;Perna perna;1;25,473;1,82;9,574;DSC0777;
Kasouga;4;2;Perna perna;67;1400,1;M;L;D;50-75;mobile;Errantia;Errantia;infested;Perna perna;1;2,7;0,19;3;DSC0777;w/in byssal threads, soft worm, Polychaeta 1
Kasouga;4;2;Perna perna;67;1400,1;M;L;D;50-75;sessile;Sedentaria;Spirobranchus kraussii;infested;Perna perna;1;5;0,36;0;DSC0777;
Kasouga;4;2;Perna perna;67;1400,1;M;L;D;50-75;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;8;6,1;0,44;0;DSC0777;
Kasouga;4;2;Perna perna;67;1400,1;M;L;D;50-75;sessile;Sedentaria;Spirorbis spp.;non infested;Perna perna;2;1,1;0,08;0;DSC0777;
Kasouga;4;2;Perna perna;67;1390;M;R;C;50-75;mobile;Amphipoda;Paramoera capensis;infested;Perna perna;2;5,4;0,39;0,6;DSC0776;w/in byssal threads
Kasouga;4;2;Perna perna;67;1390;M;R;C;50-75;mobile;Errantia;Errantia;infested;Perna perna;1;12,9;0,93;3;DSC0776;w/in byssal threads, soft worm, Polychaeta 1
Kasouga;4;2;Perna perna;67;1390;M;R;C;50-75;mobile;Errantia;Scoletoma tetraura;infested;Perna perna;1;2,3;0,17;0,3;DSC0776;w/in byssal threads
Kasouga;4;2;Perna perna;67;1390;M;R;C;50-75;sessile;Rhodophyta;Corallinales;infested;Perna perna;1;34,4;2,47;;DSC0776;
Kasouga;4;2;Perna perna;67;1390;M;R;C;50-75;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;24;14,4;1,04;0;DSC0776;
Kasouga;4;2;Perna perna;67;1390;M;R;C;50-75;sessile;Sedentaria;Spirorbis spp.;non infested;Perna perna;5;12,1;0,87;0;DSC0776;
Kasouga;4;3;Perna perna;49;731,7;M;L;C;50-75;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC0779;
Kasouga;4;3;Perna perna;49;728,7;M;R;B;25-50;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC0778;
Kasouga;4;4;Perna perna;46;680,1;F;L;C;50-75;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;1,9;0,28;0;DSC0781;
Kasouga;4;4;Perna perna;46;671,4;F;R;B;25-50;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC0780;
Kasouga;4;5;Perna perna;36;466,8;N;R;A;0;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC0782;
Kasouga;4;6;Perna perna;37;501,6;N;L;A;0;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;0,2;0,04;0;DSC0785;
Kasouga;4;6;Perna perna;37;500;N;R;A;0-25;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC0784;
Kasouga;4;7;Perna perna;41;617,9;F;R;C;50-75;mobile;Amphipoda;Paramoera capensis;non infested;Perna perna;1;8,2;1,33;0,7;DSC0786;
Kasouga;4;8;Perna perna;48;741,5;N;L;D;50-75;sessile;Cirripedia;Tetraclita serrata;infested;Perna perna;1;45,5;6,14;2,6;DSC0789;
Kasouga;4;8;Perna perna;48;731,1;N;R;A;0;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;0,2;0,03;0;DSC0788;
Kasouga;4;9;Perna perna;68;1316,7;M;L;C;50-75;sessile;Bivalvia;Perna perna;infested;Perna perna;1;11,6;0,88;9;DSC0791;w/in byssal threads
Kasouga;4;9;Perna perna;68;1316,7;M;L;C;50-75;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;1;0,08;0;DSC0791;
Kasouga;4;9;Perna perna;68;1316,7;M;L;C;50-75;mobile;Errantia;Syllidae;infested;Perna perna;2;0;0;0;DSC0791;w/in byssal threads
Kasouga;4;9;Perna perna;68;1316,7;M;L;C;50-75;sessile;Sedentaria;Spirobranchus kraussii;infested;Perna perna;1;70,7;5,37;10,4;DSC0791;
Kasouga;4;9;Perna perna;68;1316,7;M;L;C;50-75;sessile;Sedentaria;Spirorbis spp.;II epibiosis;Spirobranchus kraussii;9;11,8;0,9;0;DSC0791;
Kasouga;4;9;Perna perna;68;1316,7;M;L;C;50-75;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;19;7,6;0,58;0;DSC0791;
Kasouga;4;9;Perna perna;68;1316,7;M;L;C;50-75;sessile;Sedentaria;Spirorbis spp.;non infested;Perna perna;17;1,2;0,09;0;DSC0791;
Kasouga;4;9;Perna perna;68;1345,9;M;R;C;50-75;mobile;Amphipoda;Paramoera capensis;non infested;Perna perna;1;3,55;0,26;0,52;DSC0790;w/in byssal threads
Kasouga;4;9;Perna perna;68;1345,9;M;R;C;50-75;sessile;Bryozoa;Electra verticillata;infested;Perna perna;1;14,6;1,08;10,614;DSC0790;
Kasouga;4;9;Perna perna;68;1345,9;M;R;C;50-75;sessile;Cirripedia;Barnacle traces;non infested;Perna perna;1;18;1,34;;DSC0790;
Kasouga;4;9;Perna perna;68;1345,9;M;R;C;50-75;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;1;0,4;0,03;0;DSC0790;
Kasouga;4;9;Perna perna;68;1345,9;M;R;C;50-75;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;2,4;0,18;0;DSC0790;
Kasouga;4;9;Perna perna;68;1345,9;M;R;C;50-75;mobile;Errantia;Errantia;infested;Perna perna;2;5,4;0,4;1;DSC0790;w/in byssal threads
Kasouga;4;9;Perna perna;68;1345,9;M;R;C;50-75;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;4;4,8;0,36;0;DSC0790;
Kasouga;4;9;Perna perna;68;1345,9;M;R;C;50-75;sessile;Sedentaria;Spirorbis spp.;non infested;Perna perna;2;0,4;0,03;0;DSC0790;
Kasouga;4;11;Perna perna;62;1161,6;F;L;D;75-100;mobile;Amphipoda;Amphipoda;infested;Perna perna;1;2,656;0,23;0,4;DSC0795;w/in byssal threads
Kasouga;4;11;Perna perna;62;1161,6;F;L;D;75-100;sessile;Cirripedia;Barnacle traces;non infested;Perna perna;1;42;3,62;;DSC0795;
Kasouga;4;11;Perna perna;62;1161,6;F;L;D;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;0,9;0,08;0;DSC0795;
Kasouga;4;12;Perna perna;33;409,5;N;L;A;0;mobile;Amphipoda;Amphipoda;non infested;Perna perna;1;4,9;1,2;0,7;DSC0797;
Kasouga;4;12;Perna perna;33;409,5;N;L;A;0;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;0,8;0,2;0;DSC0797;
Kasouga;4;12;Perna perna;33;397,8;N;R;A;0;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;2;0,4;0,1;0;DSC0796;
Kasouga;4;13;Perna perna;44;611,9;M;L;C;50-75;mobile;Amphipoda;Paramoera capensis;infested;Perna perna;1;3,55;0,58;1,2;DSC0799;w/in byssal threads
Kasouga;4;13;Perna perna;44;607,7;M;R;B;50-75;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;3;0,5;0,08;0;DSC0798;
Kasouga;4;13;Perna perna;44;607,7;M;R;B;50-75;sessile;Sedentaria;Spirorbis spp.;non infested;Perna perna;1;0,2;0,03;0;DSC0798;
Kasouga;4;14;Perna perna;45;671,7;M;L;C;25-50;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;1;0,15;0;DSC0801;
Kasouga;4;14;Perna perna;45;670,3;M;R;C;25-50;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC0800;
Kasouga;4;15;Perna perna;54;956,8;M;L;C;50-75;sessile;Bryozoa;Electra verticillata;infested;Perna perna;1;26,1;2,73;10,614;DSC0803;
Kasouga;4;15;Perna perna;54;956,8;M;L;C;50-75;mobile;Errantia;Syllidae;infested;Perna perna;2;0;0;0;DSC0803;w/in byssal threads
Kasouga;4;15;Perna perna;54;956,8;M;L;C;50-75;semi-sessile;Platyhelminthes;Notocomplana erythrotaenia;infested;Perna perna;1;3,7;0,39;0,4;DSC0803;
Kasouga;4;15;Perna perna;54;956,8;M;L;C;50-75;sessile;Sedentaria;Sedentaria;non infested;Perna perna;1;20,6;2,15;0;DSC0803;empty
Kasouga;4;15;Perna perna;54;956,8;M;L;C;50-75;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;7;6,4;0,67;0;DSC0803;
Kasouga;4;15;Perna perna;54;935,9;M;R;D;50-75;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;1;1,1;0,12;0;DSC0802;
Kasouga;4;16;Mytilus galloprovincialis;50;796,7;N;L;D;100;sessile;Bryozoa;Electra verticillata;infested;Perna perna;1;27,3;3,43;7,804;DSC0805;
Kasouga;4;16;Mytilus galloprovincialis;50;784,1;N;R;D;100;mobile;Amphipoda;Amphipoda;infested;Perna perna;1;2,656;0,34;0,4;DSC0804;w/in byssal threads
Kasouga;4;16;Mytilus galloprovincialis;50;784,1;N;R;D;100;sessile;Bryozoa;Electra verticillata;infested;Perna perna;1;13,9;1,77;7,804;DSC0804;
Kasouga;4;16;Mytilus galloprovincialis;50;784,1;N;R;D;100;mobile;Errantia;Syllidae;infested;Perna perna;3;0;0;1,2;DSC0804;w/in byssal threads
Kasouga;4;16;Mytilus galloprovincialis;50;784,1;N;R;D;100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;14;13,4;1,71;0;DSC0804;
Kasouga;4;18;Perna perna;32;367,1;N;L;A;0-25;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC809;
Kasouga;4;18;Perna perna;32;366,1;N;R;B;25-50;sessile;Chlorophyta;Ulva spp.;non infested;Perna perna;4;3,1;0,85;0;DSC0808;
Kasouga;4;19;Perna perna;41;570,3;N;L;D;75-100;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC0811;
Kasouga;4;19;Perna perna;41;569;N;R;C;75-100;sessile;Cirripedia;Chthamalus dentatus;II epibiosis;Tetraclita serrata;1;3,4;0,6;;DSC0810;
Kasouga;4;19;Perna perna;41;569;N;R;C;75-100;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;1;155,7;27,36;29,5;DSC0810;
Kasouga;4;20;Perna perna;59;1129,9;M;R;C;50-75;sessile;Rhodophyta;Corallinales;infested;Perna perna;1;9,6;0,85;;DSC0812;
Kasouga;4;21;Perna perna;62;1198,8;F;L;D;75-100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;7;5,3;0,44;0;DSC0815;
Kasouga;4;21;Perna perna;62;1185;F;R;B;50-75;sessile;Cirripedia;Chthamalus dentatus;non infested;Perna perna;1;2,5;0,21;;DSC0814;around TETSER
Kasouga;4;21;Perna perna;62;1185;F;R;B;50-75;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;1;171,4;14,46;20;DSC0814;
Kasouga;4;21;Perna perna;62;1185;F;R;B;50-75;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;3;3,2;0,27;0;DSC0814;
Kasouga;4;22;Perna perna;65;1256,6;M;L;C;25-50;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;95,7;7,62;9,6;DSC0817;
Kasouga;4;22;Perna perna;65;1220,7;M;R;B;25-50;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;1;179;14,66;18,8;DSC0816;broken shell
Kasouga;4;22;Perna perna;65;1220,7;M;R;B;25-50;sessile;Rhodophyta;Hildenbrandia lecannellieri;non infested;Perna perna;1;298,9;24,49;61,6;DSC0816;broken shell
Kasouga;4;23;Perna perna;38;474,9;N;L;B;0-25;sessile;Cirripedia;Chthamalus dentatus;non infested;Perna perna;1;5,7;1,2;;DSC0819;
Kasouga;4;23;Perna perna;38;480,8;N;R;B;0-25;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC0818;
Kasouga;4;24;Perna perna;62;1298;M;L;A;0-25;sessile;Bryozoa;Bryozoa;non infested;Perna perna;1;23;1,77;6,1;DSC0821;
Kasouga;4;24;Perna perna;62;1298;M;L;A;0-25;sessile;Rhodophyta;Corallinales;non infested;Perna perna;1;3,6;0,28;;DSC0821;
Kasouga;4;24;Perna perna;62;1260,4;M;R;B;25-50;sessile;Chlorophyta;Ulva spp.;non infested;Perna perna;4;16,5;1,31;0;DSC0820;
Kasouga;4;24;Perna perna;62;1260,4;M;R;B;25-50;sessile;Rhodophyta;Hildenbrandia lecannellieri;non infested;Perna perna;4;239,2;18,98;76,992;DSC0820;
Kasouga;4;25;Perna perna;48;793,2;N;L;C;25-50;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC0823;
Kasouga;4;25;Perna perna;48;792;N;R;C;75-100;sessile;Bryozoa;Bryozoa;infested;Perna perna;1;1,9;0,24;12,743;DSC0822;
Kasouga;4;26;Perna perna;60;1079,4;F;L;C;50-75;sessile;Bryozoa;Electra verticillata;infested;Perna perna;1;6;0,56;10,614;DSC0825;
